UID,species,RL,dB_20kHz,dB_30kHz,dB_40kHz,dB_50kHz,dB_60kHz,dB_70kHz
13018224,X045,130.6236112,123.0155177,129.7533266,135.1373793,131.4822565,128.4680766,120.3754214
13018225,X045,132.5728858,119.7840076,131.4680983,137.4372198,137.4370759,128.0562701,121.7975145
13018226,X045,132.2659921,129.1339714,127.1903988,138.0969791,134.4757106,127.6475922,116.0103108
13018227,X045,131.926606,127.0447116,126.0136509,134.6471299,136.066978,132.6126216,116.2148207
13018228,X045,131.5152103,130.5890183,129.1800195,134.3713968,135.0126481,127.4213753,123.3432601
13018229,X045,130.9231981,116.185101,128.2677454,135.4789194,134.0848589,126.1604232,117.3277712
13018230,X045,130.0171724,131.0019126,133.2374643,132.7938354,131.3041963,125.6136385,111.6609053
13018231,X045,133.4043403,118.9856998,132.0791126,136.5943505,138.0325601,131.916954,122.4523101
13018232,X045,131.6843378,132.4293404,131.5799656,136.2598931,135.5734599,125.4514363,113.2587871
13018233,X045,133.5204962,121.4251534,129.8004024,135.4828219,135.2452968,127.898412,124.5168564
13018234,X045,149.9533542,134.2836852,138.121454,154.2918047,160.3411278,154.6881691,138.0272093
13018235,X045,149.9533542,130.014904,133.476315,151.7915476,154.452756,150.3543721,131.5482535
13018236,X045,133.9724411,126.6526917,134.3257982,137.0453214,136.0223194,129.5106373,118.0481588
13018237,X045,133.1026986,127.8893158,133.1555073,137.5386387,133.6063666,129.1408532,121.4948672
13018238,X045,131.7698101,133.5741757,130.9877776,135.0770406,136.4732645,132.868649,123.3994966
13018239,X045,132.8164106,135.1417508,129.6884186,134.6032064,138.0851761,133.1137427,123.9129192
13018240,X045,130.7531885,123.3619376,124.9991014,133.9791355,132.5505732,130.6416226,120.9313669
13018241,X045,132.6436587,127.1548038,129.8929941,135.6644452,134.6404435,132.0579705,120.3676741
13018242,X045,132.8374123,134.5121803,131.0936407,134.6697599,135.6661118,132.7691065,120.8746875
13018243,X045,132.330524,121.0527367,129.9395829,136.123084,136.0953988,130.3663037,120.4033904
13018244,X045,132.1696087,132.7989459,135.0107057,136.2347448,135.4233899,133.0286969,122.3708214
13018245,X045,132.9746408,120.718126,132.5227582,133.250404,136.6815349,132.2353067,121.2915215
13018246,X045,132.7534639,128.1841139,133.8718252,133.2449497,131.8744172,131.1801916,122.3284878
13018247,X045,131.7895047,124.9396498,127.3686172,134.5716134,136.0919514,131.2690363,121.7984272
13018248,X045,132.2508149,129.5916307,131.3429065,137.819593,138.075535,129.2062957,122.2335063
13018249,X045,131.1994117,128.4283498,122.461411,133.9235848,134.4333973,131.1518534,122.1153648
13018250,X045,152.8723654,125.7202859,135.6719639,155.4853683,158.4727567,151.5222037,128.1490756
13018251,X045,131.0678281,129.5235384,128.2246538,135.2614094,136.6182871,132.6699546,112.855749
13018252,X045,130.0966447,127.321615,128.6352563,135.4542513,130.7224092,126.5076554,121.0516014
13018253,X045,151.8248511,129.4798338,135.2756981,154.9836476,158.5285611,150.2172929,131.0326528
13018254,X045,149.310107,127.6195415,135.429264,151.9637342,155.5816652,147.8828039,129.2201341
13018255,X045,143.0251459,125.3980069,129.3021558,149.4697231,149.4198858,136.6863408,131.3133105
13018256,X045,137.070682,115.27893,131.9297495,139.4480874,137.0485682,140.9148154,125.9809828
13018257,X045,130.9702358,135.6785307,129.7417002,129.5449165,132.7002639,135.0944223,127.340938
13018258,X045,130.575085,121.5063617,123.9383144,134.0740212,136.7549128,133.2340983,114.7497801
13018259,X045,130.4465507,133.0524675,127.6150975,134.6771202,137.7776436,127.5129618,104.3138956
13018260,X045,131.9252219,132.8183759,131.6009333,136.2611545,139.0294639,128.512156,119.1535473
13018261,X045,131.8383316,130.82564,130.2150072,135.519507,138.3996396,128.2196217,111.0627556
13018262,X045,132.5905982,129.3171625,132.4978447,137.4841003,137.766071,136.5181185,110.5480559
13018263,X045,133.1080206,132.8445392,126.6733735,138.5902187,138.7426027,139.0756896,118.2583845
13018264,X045,108.7228013,121.5378599,118.7810765,106.8932836,124.9327647,115.3849235,116.7212341
13018265,X045,122.4466595,125.7202592,124.8991686,127.3945986,130.7305098,133.7211234,126.8026156
13018266,X045,134.5349763,132.8776818,123.3346892,140.2309672,139.6258065,134.4758723,120.1284776
13018267,X045,135.4294617,114.0809707,122.3413423,141.9851231,141.1420193,136.769061,117.2938499
13018268,X045,138.4967963,128.6111512,132.27446,142.8028731,143.413588,144.7699376,120.2687617
13018269,X045,139.0269444,129.0331341,134.5415516,148.0707286,138.996057,144.4119267,128.2321228
13018270,X045,147.1086235,124.1556699,134.1485966,152.7488314,152.617007,150.4947674,137.5030326
13018271,X045,155.7228454,126.8261504,136.7195208,156.7053993,159.7646019,161.2613972,150.1442897
13018272,X045,159.5177432,132.4515586,138.3747904,159.006778,163.5460464,167.0439196,155.2419428
13018273,X045,133.1781989,131.1453828,137.3756887,141.5272716,129.6893842,129.6775806,122.4889222
13018274,X045,159.6349457,131.0822526,139.4519382,159.8809213,163.5953616,167.4645344,153.2773187
13018275,X045,161.2061935,130.7707444,143.556595,161.1934026,165.2647678,168.4010181,154.9614927
13018276,X045,159.9074824,119.6278668,139.3121569,160.43934,163.9296907,167.1494633,154.4715472
13018277,X045,130.1710995,129.4657844,128.3274067,136.1204352,134.3143342,135.7942371,110.9985177
13018278,X045,158.422114,130.5863338,137.7232243,159.3330193,162.4873448,165.4877708,151.4347591
13018279,X045,133.4028423,122.1712842,127.0499623,139.9985437,135.9171763,131.330976,115.5209335
13018280,X045,157.2310985,128.6749537,140.5483828,158.3724487,161.8961654,165.4457424,149.7723518
13018281,X045,135.9639559,111.4218973,127.6308453,143.3598962,138.8728238,126.189322,119.1671137
13018282,X045,158.670135,135.9798981,144.4811972,162.2831847,166.8614224,169.9072789,160.2622786
13018283,X045,158.670135,128.995555,140.1861383,158.5149782,161.6613512,165.2357276,154.7834393
13018284,X045,136.9129651,130.8779164,130.6544838,143.7888269,142.5787529,135.6645979,114.2219947
13018285,X045,159.0658525,129.0960711,139.5389628,158.9984697,161.5855973,165.5634697,154.8862423
13018286,X045,133.9327496,120.6594071,126.641214,128.3736775,139.3132784,139.1199659,124.2979491
13018287,X045,132.8028861,127.2848617,128.6520324,138.3025834,139.1543878,137.3744153,118.8872396
13018288,X045,157.3526311,129.3094002,141.5103893,158.7642315,161.0597496,165.186649,151.6241997
13018289,X045,118.4955374,132.6877222,123.2658539,121.3026429,120.4690248,119.9740938,110.8596803
13018290,X045,133.3048703,127.2912725,129.8100956,136.7158517,132.3973385,135.7474886,112.617035
13018291,X045,157.1851489,131.765062,139.7367863,158.5246738,160.2492548,164.0197631,152.0862281
13018292,X045,152.5235284,118.304928,138.1695586,156.4514811,157.209533,159.0240999,142.1739916
13018293,X045,141.4029621,129.8908794,135.7013261,133.732539,140.5372193,146.367945,132.6332061
13018294,X045,152.4975941,127.6491538,138.7111766,157.4935264,156.3184194,156.4478471,139.5608166
13018295,X045,149.5883095,128.1571722,136.7917586,156.9991449,153.4613157,150.754846,137.7812974
13018296,X045,147.8925908,130.0197425,138.7932551,149.0684461,154.020916,142.6024946,126.6128633
13018298,X045,150.9288049,127.9969851,139.3524736,157.4069361,154.5246725,153.668445,139.4178751
13018299,X045,132.806696,112.3492142,126.9237568,141.0284654,135.4073047,124.1283533,122.7325518
13018300,X045,159.8727947,136.1761176,137.51782,155.8689136,165.8889901,162.7582672,157.7642058
13018301,X045,154.6135638,129.886325,140.0325164,159.1280426,158.2557957,158.8373364,145.7484348
13018302,X045,136.7763133,126.6906755,132.1249781,130.7952093,142.0899389,136.7866222,123.2336791
13018304,X045,136.8975694,127.2471781,135.5724248,140.2145754,140.6890754,140.4293172,119.2473362
13018305,X045,156.4423422,125.5090221,139.7484623,160.1032687,161.2315015,162.800234,146.7185555
13018307,X045,142.9668066,133.8234998,139.7523354,150.2280895,135.7612956,145.6750499,126.1137391
13018308,X045,164.3338015,133.2413589,143.0217925,162.129367,174.2035189,168.3194277,157.7077081
13018309,X045,152.08885,123.8835557,140.3052385,158.1219662,157.4081205,155.5709654,135.174603
13018310,X045,135.4013356,128.9154812,130.0298831,142.2447128,137.5056647,131.9411099,115.5938491
13018311,X045,148.7447343,124.0466339,142.5532407,155.4384266,150.2016885,145.3373915,135.9785121
13018312,X045,144.4269714,118.6726203,136.1242313,151.8408918,122.8659428,151.4871339,134.6451395
13018313,X045,142.5058363,114.9222618,135.4656997,147.3586434,146.7063156,144.4481449,130.3616879
13018314,X045,165.9278059,138.2735728,144.8251618,163.9033146,174.4446073,168.2532836,160.0459845
13018315,X045,153.3406327,135.5493775,143.0198837,158.7402265,154.8013495,152.0105088,141.6419636
13018316,X045,144.1605336,126.6907555,129.121451,148.3187511,151.2176517,150.3914992,117.6892798
13018317,X045,144.0134112,122.9670611,134.8476442,151.1486744,147.0088699,142.7146352,130.3300522
13018318,X045,156.6873095,128.8205452,145.516023,161.5046581,158.1545313,152.5297386,143.3057884
13018319,X045,142.3131802,122.5609582,130.6353657,148.9777426,145.9360984,143.6112682,121.2663836
13018320,X045,165.4373615,138.8825433,146.957525,165.0695088,175.950881,174.0707563,162.0529751
13018321,X045,139.7622606,113.0976216,128.8448987,147.1030593,146.4892753,128.5603162,122.9983063
13018322,X045,150.4967916,126.8284986,145.1627181,156.8876836,150.8732851,144.8049086,137.7201425
13018323,X045,143.2315073,121.3094694,135.9476549,150.0818843,145.566651,145.816145,129.8196555
13018324,X045,137.2121389,126.4117266,141.5148631,144.4187587,136.1573298,136.8393181,128.6735602
13018325,X045,160.3964455,131.8598865,138.6905929,158.3308131,168.7328596,158.9158291,148.6170157
13018326,X045,138.7934881,131.9673932,132.4686753,145.8023348,141.6396835,141.256892,103.9403217
13018327,X045,145.1664897,126.1118098,138.5665796,151.9042649,149.2752294,148.3651836,136.896135
13018328,X045,148.594619,128.2763294,144.3104519,156.370723,148.3269824,137.2909379,123.5772871
13018329,X045,145.0196774,118.9918082,138.4716117,150.8436407,147.9353438,146.113034,134.7987494
13018330,X045,147.2051552,124.0610704,133.9288105,146.4951564,151.8993009,151.5222332,133.7675505
13018331,X045,138.7857137,128.4489068,131.749614,147.3215374,143.2432203,142.3711775,116.3503847
13018332,X045,151.4473576,129.0095552,143.2635935,156.0860763,150.4118891,148.1688742,138.2224478
13018333,X045,142.5333744,132.7544679,131.4064656,149.1171481,147.0797259,143.0135581,132.1302633
13018334,X045,141.8687637,134.5941451,127.4151832,146.956757,147.04269,144.7048395,116.9396519
13018335,X045,141.4607817,118.5485892,130.8733342,146.6691378,145.6670183,140.1491995,125.2262995
13018336,X045,162.34642,126.5372292,147.9209201,163.2241273,162.3469218,164.2575717,154.9882437
13018337,X045,135.3739127,134.210188,115.0818542,132.5130872,139.3399175,140.4064874,125.7419331
13018338,X045,141.9813072,117.6668578,138.3662521,148.7788535,144.1130894,142.5209267,131.0088427
13018339,X045,140.6353712,129.7159305,130.1870358,146.7925091,144.5264422,139.2869446,116.5736369
13018340,X045,143.7287147,129.5130194,130.5896235,148.3669288,149.6027687,143.8837965,130.2797979
13018341,X045,165.6160539,137.572315,147.5102272,167.1065008,167.7632967,168.4350141,159.3433327
13018342,X045,141.052791,121.7863642,132.242697,147.0039407,144.417389,138.6556404,120.2861781
13018343,X045,144.3631998,130.7898004,132.3069504,148.3950882,151.5459085,141.4679718,124.1571714
13018344,X045,166.9110473,132.0258601,150.8300461,167.9088524,167.9984007,167.2121886,158.761572
13018345,X045,141.3557358,121.1175273,133.9527453,148.6567498,144.6678983,141.1255918,125.2541977
13018346,X045,146.0915886,116.7382309,135.3686966,148.70306,151.0816536,153.307755,132.8722604
13018347,X045,165.6503794,128.8409712,150.5520267,168.9756821,168.5724295,166.1954127,152.7143001
13018348,X045,146.327386,126.4502347,135.4906989,154.9862247,147.8471205,147.7987646,138.0539157
13018349,X045,167.7078799,134.2148999,151.4016625,169.5628918,171.2072903,169.877713,158.6340755
13018350,X045,152.5295069,123.8838216,138.9715313,157.8500026,158.29941,151.7211154,132.3050738
13018351,X045,136.2307364,120.935484,134.5062979,143.8488687,136.6135272,125.4119504,122.2464217
13018352,X045,169.59359,131.8959867,149.9426233,168.0554459,170.6002919,171.0875569,161.8065121
13018353,X045,140.7262646,132.968728,132.6662971,146.1908033,143.2456845,139.1772471,127.0858631
13018354,X045,158.641681,126.0047557,140.2031262,161.0532849,163.5493928,162.3451089,146.8970684
13018355,X045,137.2788537,136.0781223,134.0259534,144.5426313,143.7031577,134.5165028,118.8640875
13018356,X045,168.8127362,139.9642924,150.903189,169.0679233,171.7467457,170.0819559,162.4911721
13018357,X045,138.5546738,123.4987284,131.8400397,146.3535313,141.8972698,137.1732613,114.180525
13018358,X045,163.0226794,121.6764215,139.2352567,163.1224723,167.6072461,167.3108998,153.5385513
13018359,X045,169.1472623,139.4596111,149.3944262,167.9200028,171.1543652,170.3898121,162.2822142
13018360,X045,161.8821285,133.3297282,143.1852391,161.7497281,165.5246679,166.3473675,154.4972832
13018361,X045,169.171723,142.7292096,149.2821024,168.5174028,172.2020752,169.7587697,161.2401511
13018362,X045,159.0953001,125.5303326,141.9233281,160.9985573,163.407907,162.2502287,146.762618
13018363,X045,168.1798761,135.9600646,149.1074372,167.385959,171.785584,169.9733145,159.4435242
13018364,X045,159.2996546,128.8598271,139.4633379,160.9494737,163.8025848,163.0348906,149.6726958
13018365,X045,167.8578579,133.4237128,148.4423651,168.4209125,172.8476607,168.9422495,157.1270528
13018366,X045,163.2009852,124.1124585,139.4098136,162.4246283,166.9192971,167.9643316,156.3192406
13018367,X045,167.7978906,125.2366202,147.0485053,163.8442483,170.3636381,169.3789323,161.5750877
13018368,X045,165.0311404,128.4452839,138.750315,163.4610445,168.6794914,169.9649788,158.8079025
13018369,X045,167.6916697,137.7752651,148.2674074,167.2144569,172.5901411,167.2622295,158.7277685
13018370,X045,163.2800438,138.3981994,141.5068035,163.28726,168.500343,169.8824693,156.7214102
13018371,X045,167.7376147,140.5442086,146.7878135,166.770133,173.2238069,169.0040217,158.8253412
13018372,X045,166.091334,131.3982719,142.1169089,164.780386,170.0138939,171.1426148,158.8950218
13018373,X045,168.6616669,129.4845349,146.4298951,166.3699389,174.0663179,170.147676,160.0666421
13018374,X045,162.6194794,119.4341169,145.1481263,163.2573538,167.6661646,166.4642066,154.8503296
13018375,X045,167.6389491,138.5597898,143.3547129,163.0251834,171.0763145,169.5940572,162.4125625
13018376,X045,149.9740989,129.5569494,140.7696806,158.696007,156.8079503,143.4440163,129.5682701
13018377,X045,166.8590526,130.5099312,147.4964022,164.3444786,172.3686701,169.292504,158.0115908
13018378,X045,146.6060197,123.7519304,139.3095309,153.9743551,140.8962293,151.2842385,139.3959402
13018379,X045,166.0214341,121.671317,146.6382782,161.5277186,169.6983403,167.1790221,157.6278175
13018380,X045,145.6813037,128.7283363,137.6420357,152.4105666,149.3379762,153.0247727,138.2518587
13018381,X045,152.3029486,127.8337651,141.9175671,152.0847724,156.5837976,153.4271258,142.5364622
13018382,X045,147.4844834,129.6755866,135.3223998,151.8736439,150.9267146,153.220593,135.0863936
13018383,X045,147.6406177,131.0746488,137.1640017,152.8691636,146.3851988,152.0345203,139.451793
13018384,X045,144.0743996,125.4669042,123.3926903,140.6820722,149.2576782,144.1962261,134.1792012
13018385,X045,147.7988314,125.2062008,134.5380276,155.9816309,149.1308294,150.5722074,133.404569
13018386,X045,148.2790006,118.3888773,135.367591,157.0972672,157.125985,137.1745282,133.234606
13018387,X045,133.297936,125.4211081,124.224879,140.6536685,138.7198896,127.3903479,115.3086816
13018388,X045,147.087094,130.2232034,133.8557467,152.6958346,153.5708757,150.5370481,138.7697738
13018389,X045,139.1830886,130.1315416,124.1483559,142.7972838,144.9083738,145.0335158,128.404408
13018390,X045,136.1291095,127.1737398,122.1724113,141.5209591,140.3684201,141.6725121,128.861435
13018391,X045,134.7255844,130.785066,124.8823724,134.4608044,136.6286808,135.2943909,125.9394907
13018392,X045,134.4316268,128.8754142,120.4225538,136.6621905,138.8631111,131.145168,125.3265591
13018393,X045,133.5433233,127.7842967,128.8542772,139.2186851,137.2445108,125.3792472,120.5999604
13018394,X045,132.8682062,126.5505685,126.6286783,138.4460209,137.9158877,125.2035427,121.8201388
13018395,X045,133.9037225,127.7118782,129.4127675,139.7734504,137.9505921,125.0926669,120.4273337
13018396,X045,133.1932983,129.3341829,131.8680362,141.2824746,139.6700766,122.6279325,123.644157
13018397,X045,130.4353837,114.5762239,125.3353604,139.7366408,133.8614279,132.8965541,117.8459285
13018398,X045,131.0035008,127.0884646,125.6371913,136.3798816,141.7534488,137.3609131,122.6708899
13018399,X045,129.5964729,131.7043422,125.7779218,137.2069642,140.6614639,140.6446119,123.0306597
13018400,X045,129.0220431,131.0131188,124.5782015,124.8879006,133.5864712,135.5806278,117.1874311
13018401,X045,134.8063261,129.8687477,130.6563026,137.4109842,142.2992709,138.5212675,118.3686048
